customer_id,customer_name,signup_date,country,segment,age_group
CUST100377,Divya Lee,2025-05-01,Singapore,Budget,25-34
CUST100378,Ravi Wong,2025-01-05,Singapore,Budget,25-34
CUST100379,Arif Yusof,2025-05-10,Singapore,Premium,45-54
CUST100380,Nur Aisyah Chong,2026-06-25,Malaysia,Budget,35-44
CUST100381,Chen Wei Goh,2024-11-23,Malaysia,Budget,35-44
CUST100382,Jia Xin Chua,2026-02-22,Malaysia,Premium,25-34
CUST100383,Zhi Hao Kaur,2026-04-21,Thailand,Mainstream,25-34
CUST100384,Arif Wong,2024-10-26,Malaysia,Budget,25-34
CUST100385,Aina Goh,2026-03-09,Malaysia,Mainstream,25-34
CUST100386,Wei Ming Yusof,2025-07-03,Thailand,Budget,45-54
CUST100387,Haziq Goh,2025-08-09,Indonesia,Budget,35-44
CUST100388,Farhan Lim,2025-01-14,Singapore,Mainstream,45-54
CUST100389,Kumar Osman,2026-06-27,Singapore,Budget,25-34
CUST100390,Suresh Nair,2026-05-13,Malaysia,Mainstream,25-34
CUST100391,Arif Lim,2025-09-29,Indonesia,Budget,45-54
CUST100392,Mei Ling Chong,2025-08-18,Malaysia,Premium,25-34
CUST100393,Wei Ming Yusof,2024-12-31,Singapore,Mainstream,18-24
CUST100394,Ahmad Tan,2025-05-13,Indonesia,Budget,25-34
CUST100395,Hui Ling Lee,2026-04-12,Indonesia,Premium,25-34
CUST100396,Ravi Osman,2024-08-14,Malaysia,Mainstream,18-24
CUST100397,Farhan Rahman,2025-08-28,Thailand,Budget,25-34
CUST100398,Nabila Lee,2024-08-24,Indonesia,Premium,45-54
CUST100399,Priya Lee,2024-08-06,Indonesia,Budget,18-24
CUST100400,Wei Ming Rahman,2026-06-22,Indonesia,Budget,35-44
CUST100401,Ahmad Muthu,2025-07-25,Indonesia,Budget,35-44
CUST100402,Ravi Chua,2025-09-24,Malaysia,Budget,35-44
CUST100403,Ahmad Lim,2025-07-31,Malaysia,Mainstream,35-44
CUST100404,Jia Xin Goh,2025-12-15,Indonesia,Mainstream,18-24
CUST100405,Wei Ming Muthu,2025-06-17,Malaysia,Premium,18-24
CUST100406,Aina Rahman,2025-08-04,Malaysia,Budget,35-44
CUST100407,Xin Yi Osman,2026-03-16,Singapore,Budget,55+
CUST100408,Wei Ming Lim,2025-12-31,Indonesia,Budget,25-34
CUST100409,Aina Goh,2026-04-13,Malaysia,Budget,35-44
CUST100410,Wei Ming Nair,2024-11-21,Singapore,Premium,55+
CUST100411,Arif Nair,2025-03-22,Malaysia,Mainstream,45-54
CUST100412,Zhi Hao Lim,2025-10-20,Singapore,Mainstream,45-54
CUST100413,Aina Muthu,2025-10-14,Thailand,Mainstream,35-44
CUST100414,Suresh Tan,2026-06-02,Thailand,Budget,45-54
CUST100415,Siti Binte Ismail,2025-12-30,Malaysia,Budget,35-44
CUST100416,Mei Ling Bin Abdullah,2024-09-23,Malaysia,Budget,35-44
CUST100417,Suresh Chua,2026-07-07,Indonesia,Mainstream,45-54
CUST100418,Haziq Bin Abdullah,2026-04-14,Malaysia,Budget,25-34
CUST100419,Wei Ming Muthu,2024-11-19,Thailand,Budget,55+
CUST100420,Kumar Nair,2025-07-15,Singapore,Mainstream,55+
CUST100421,Chen Wei Tan,2026-07-06,Singapore,Budget,35-44
CUST100422,Wei Ming Tan,2025-08-06,Malaysia,Mainstream,25-34
CUST100423,Nur Aisyah Tan,2025-01-28,Singapore,Budget,45-54
CUST100424,Haziq Nair,2025-11-20,Malaysia,Mainstream,25-34
CUST100425,Nabila Osman,2025-10-24,Indonesia,Budget,35-44
CUST100426,Nabila Binte Ismail,2025-04-25,Singapore,Premium,18-24
CUST100427,Kumar Osman,2025-05-18,Malaysia,Mainstream,45-54
CUST100428,Siti Tan,2024-10-08,Indonesia,Budget,55+
CUST100429,Aina Osman,2026-01-30,Indonesia,Mainstream,18-24
CUST100430,Nabila Muthu,2026-01-09,Malaysia,Mainstream,35-44
CUST100431,Arif Chua,2026-04-07,Singapore,Mainstream,45-54
CUST100432,Haziq Yusof,2025-03-31,Malaysia,Premium,18-24
CUST100433,Haziq Osman,2025-07-05,Malaysia,Mainstream,25-34
CUST100434,Farhan Tan,2025-11-18,Indonesia,Budget,25-34
CUST100435,Mei Ling Binte Ismail,2025-03-09,Malaysia,Budget,45-54
CUST100436,Arif Lim,2025-10-28,Singapore,Budget,35-44
CUST100437,Aina Kaur,2026-03-09,Indonesia,Mainstream,18-24
CUST100438,Ahmad Chua,2025-06-30,Malaysia,Premium,25-34
CUST100439,Ahmad Nair,2025-09-14,Singapore,Mainstream,25-34
CUST100440,Hui Ling Osman,2025-10-07,Malaysia,Budget,18-24
CUST100441,Farhan Bin Abdullah,2025-09-08,Thailand,Premium,35-44
CUST100442,Haziq Chua,2024-09-30,Indonesia,Mainstream,18-24
CUST100443,Hui Ling Bin Abdullah,2026-02-22,Singapore,Budget,45-54
CUST100444,Wei Ming Rahman,2026-01-09,Indonesia,Premium,35-44
CUST100445,Hui Ling Yusof,2025-06-12,Singapore,Budget,45-54
CUST100446,Ahmad Goh,2026-06-25,Malaysia,Mainstream,25-34
CUST100447,Ravi Nair,2026-04-14,Malaysia,Mainstream,35-44
CUST100448,Ahmad Tan,2025-06-11,Singapore,Premium,45-54
CUST100449,Hui Ling Nair,2025-07-22,Singapore,Budget,35-44
CUST100450,Wei Ming Tan,2025-04-09,Thailand,Budget,18-24
CUST100451,Siti Muthu,2026-05-08,Singapore,Mainstream,18-24
CUST100452,Mei Ling Yusof,2024-11-13,Indonesia,Premium,35-44
CUST100453,Farhan Bin Abdullah,2025-08-09,Indonesia,Budget,35-44
CUST100454,Jia Xin Lim,2026-04-07,Malaysia,Budget,55+
CUST100455,Xin Yi Bin Abdullah,2025-12-14,Singapore,Premium,45-54
CUST100456,Jia Xin Goh,2026-02-13,Singapore,Mainstream,35-44
CUST100457,Divya Lee,2025-09-02,Singapore,Budget,55+
CUST100458,Ahmad Chua,2025-08-21,Malaysia,Budget,35-44
CUST100459,Kumar Nair,2025-09-16,Thailand,Mainstream,18-24
CUST100460,Suresh Chong,2025-08-27,Thailand,Mainstream,18-24
CUST100461,Farhan Bin Abdullah,2024-10-05,Singapore,Mainstream,45-54
CUST100462,Siti Goh,2024-08-28,Singapore,Mainstream,25-34
CUST100463,Ahmad Rahman,2025-08-06,Singapore,Budget,55+
CUST100464,Farhan Chong,2024-08-25,Thailand,Mainstream,18-24
CUST100465,Ahmad Yusof,2024-12-09,Singapore,Budget,25-34
CUST100466,Kumar Nair,2024-12-08,Singapore,Premium,45-54
CUST100467,Farhan Goh,2026-02-15,Malaysia,Budget,45-54
CUST100468,Nur Aisyah Bin Abdullah,2025-09-12,Malaysia,Budget,45-54
CUST100469,Mei Ling Kaur,2025-11-14,Singapore,Budget,18-24
CUST100470,Aina Lee,2026-05-20,Indonesia,Budget,25-34
CUST100471,Chen Wei Kaur,2026-06-05,Singapore,Budget,35-44
CUST100472,Arif Lim,2025-05-01,Singapore,Mainstream,55+
CUST100473,Nabila Bin Abdullah,2025-09-25,Singapore,Premium,25-34
CUST100474,Chen Wei Rahman,2024-12-04,Malaysia,Mainstream,35-44
CUST100475,Hui Ling Rahman,2025-03-28,Thailand,Mainstream,18-24
CUST100476,Zhi Hao Lee,2026-05-28,Malaysia,Budget,35-44
CUST100477,Xin Yi Nair,2024-11-25,Indonesia,Mainstream,18-24
CUST100478,Farhan Nair,2025-08-01,Singapore,Budget,55+
CUST100479,Nabila Lee,2025-06-11,Indonesia,Budget,18-24
CUST100480,Nur Aisyah Lee,2024-08-24,Thailand,Budget,35-44
CUST100481,Haziq Binte Ismail,2025-04-18,Malaysia,Budget,45-54
CUST100482,Chen Wei Chong,2026-07-13,Thailand,Mainstream,25-34
CUST100483,Zhi Hao Rahman,2026-03-22,Malaysia,Budget,25-34
CUST100484,Chen Wei Tan,2025-09-21,Indonesia,Budget,35-44
CUST100485,Kumar Lee,2026-07-02,Singapore,Mainstream,35-44
CUST100486,Mei Ling Kaur,2026-03-29,Malaysia,Budget,35-44
CUST100487,Arif Binte Ismail,2024-12-29,Malaysia,Mainstream,35-44
CUST100488,Hui Ling Chong,2026-04-16,Thailand,Budget,25-34
CUST100489,Jia Xin Chong,2026-03-30,Thailand,Premium,55+
CUST100490,Divya Yusof,2025-07-26,Malaysia,Mainstream,25-34
CUST100491,Ahmad Nair,2026-05-24,Thailand,Budget,35-44
CUST100492,Divya Nair,2026-01-24,Thailand,Premium,55+
CUST100493,Zhi Hao Rahman,2024-09-13,Malaysia,Budget,55+
CUST100494,Siti Chua,2025-04-25,Singapore,Budget,25-34
CUST100495,Priya Chong,2024-08-25,Singapore,Mainstream,25-34
CUST100496,Nur Aisyah Lee,2025-11-13,Singapore,Mainstream,35-44
CUST100497,Ahmad Nair,2025-05-06,Singapore,Budget,25-34
CUST100498,Ahmad Wong,2026-02-05,Thailand,Budget,35-44
CUST100499,Nabila Kaur,2025-10-26,Singapore,Budget,35-44
CUST100500,Haziq Chua,2026-03-24,Indonesia,Mainstream,25-34
CUST100501,Divya Muthu,2024-11-28,Malaysia,Premium,25-34
CUST100502,Arif Muthu,2026-03-17,Malaysia,Budget,35-44
CUST100503,Suresh Kaur,2026-03-02,Singapore,Premium,45-54
CUST100504,Ravi Kaur,2025-08-25,Malaysia,Budget,25-34
CUST100505,Kumar Chua,2025-09-19,Malaysia,Mainstream,18-24
CUST100506,Siti Rahman,2025-12-12,Malaysia,Premium,25-34
CUST100507,Ahmad Osman,2025-11-11,Singapore,Mainstream,35-44
CUST100508,Jia Xin Kaur,2025-12-26,Indonesia,Budget,45-54
CUST100509,Wei Ming Lim,2024-10-01,Singapore,Budget,45-54
CUST100510,Hui Ling Lim,2025-06-01,Malaysia,Budget,55+
CUST100511,Suresh Osman,2024-09-26,Malaysia,Mainstream,35-44
CUST100512,Haziq Tan,2024-08-08,Singapore,Premium,45-54
CUST100513,Hui Ling Rahman,2025-04-10,Indonesia,Budget,25-34
CUST100514,Divya Wong,2024-12-04,Singapore,Budget,35-44
CUST100515,Mei Ling Bin Abdullah,2026-05-10,Thailand,Budget,35-44
CUST100516,Ravi Rahman,2024-09-04,Thailand,Mainstream,45-54
CUST100517,Hui Ling Chua,2025-08-11,Malaysia,Mainstream,45-54
CUST100518,Chen Wei Tan,2025-02-24,Singapore,Budget,25-34
CUST100519,Farhan Osman,2026-01-31,Singapore,Mainstream,45-54
CUST100520,Ravi Osman,2026-05-21,Thailand,Budget,45-54
CUST100521,Farhan Wong,2024-10-22,Malaysia,Mainstream,55+
CUST100522,Ravi Bin Abdullah,2025-09-04,Singapore,Budget,25-34
CUST100523,Siti Nair,2026-04-19,Malaysia,Budget,55+
CUST100524,Aina Lim,2025-04-05,Singapore,Mainstream,45-54
CUST100525,Ahmad Wong,2026-06-20,Malaysia,Mainstream,35-44
CUST100526,Ahmad Goh,2025-09-04,Malaysia,Budget,25-34
CUST100527,Hui Ling Goh,2025-03-02,Singapore,Mainstream,45-54
CUST100528,Farhan Chua,2025-02-19,Indonesia,Mainstream,45-54
CUST100529,Farhan Rahman,2025-09-02,Singapore,Budget,35-44
CUST100530,Xin Yi Yusof,2025-11-01,Malaysia,Premium,55+
CUST100531,Arif Yusof,2024-11-24,Malaysia,Premium,25-34
CUST100532,Xin Yi Wong,2026-03-17,Thailand,Budget,35-44
CUST100533,Chen Wei Nair,2026-06-05,Malaysia,Premium,25-34
CUST100534,Priya Tan,2026-04-06,Thailand,Mainstream,25-34
CUST100535,Aina Binte Ismail,2024-12-22,Malaysia,Budget,25-34
CUST100536,Xin Yi Kaur,2025-08-20,Thailand,Mainstream,25-34
CUST100537,Mei Ling Bin Abdullah,2026-07-02,Singapore,Budget,25-34
CUST100538,Ravi Bin Abdullah,2026-03-28,Indonesia,Mainstream,18-24
CUST100539,Farhan Osman,2026-07-09,Singapore,Premium,18-24
CUST100540,Chen Wei Goh,2024-12-12,Thailand,Budget,35-44
CUST100541,Nabila Chong,2025-08-27,Thailand,Mainstream,25-34
CUST100542,Siti Osman,2026-06-10,Malaysia,Budget,18-24
CUST100543,Haziq Goh,2026-02-18,Malaysia,Mainstream,18-24
CUST100544,Aina Bin Abdullah,2025-05-05,Malaysia,Mainstream,25-34
CUST100545,Ahmad Lee,2025-05-22,Singapore,Budget,18-24
CUST100546,Haziq Wong,2024-12-08,Indonesia,Mainstream,55+
CUST100547,Priya Lim,2026-07-11,Indonesia,Budget,35-44
CUST100548,Haziq Chua,2026-06-09,Malaysia,Mainstream,25-34
CUST100549,Wei Ming Lee,2026-07-04,Singapore,Mainstream,35-44
CUST100550,Mei Ling Kaur,2025-10-15,Thailand,Mainstream,18-24
CUST100551,Chen Wei Bin Abdullah,2025-02-14,Singapore,Budget,35-44
CUST100552,Priya Bin Abdullah,2025-04-02,Malaysia,Mainstream,55+
CUST100553,Siti Muthu,2026-02-26,Singapore,Mainstream,18-24
CUST100554,Chen Wei Tan,2025-04-06,Singapore,Mainstream,25-34
CUST100555,Zhi Hao Binte Ismail,2025-04-06,Singapore,Mainstream,35-44
CUST100556,Nur Aisyah Rahman,2026-03-12,Malaysia,Premium,25-34
CUST100557,Nur Aisyah Kaur,2025-01-28,Malaysia,Budget,18-24
CUST100558,Nabila Chong,2025-09-24,Malaysia,Budget,35-44
CUST100559,Ravi Kaur,2026-06-16,Indonesia,Premium,35-44
CUST100560,Wei Ming Lim,2025-10-17,Indonesia,Budget,25-34
CUST100561,Kumar Binte Ismail,2025-01-14,Singapore,Premium,45-54
CUST100562,Haziq Osman,2025-03-08,Singapore,Mainstream,18-24
CUST100563,Suresh Nair,2026-01-15,Malaysia,Premium,25-34
CUST100564,Divya Nair,2025-01-23,Indonesia,Mainstream,35-44
CUST100565,Farhan Yusof,2025-10-18,Malaysia,Mainstream,35-44
CUST100566,Xin Yi Chua,2025-08-28,Singapore,Mainstream,35-44
CUST100567,Zhi Hao Tan,2026-05-27,Indonesia,Mainstream,35-44
CUST100568,Ravi Wong,2024-08-01,Singapore,Budget,35-44
CUST100569,Ravi Chong,2024-11-24,Malaysia,Budget,45-54
CUST100570,Suresh Wong,2026-03-09,Singapore,Budget,35-44
CUST100571,Chen Wei Osman,2025-06-15,Indonesia,Premium,25-34
CUST100572,Priya Kaur,2025-01-06,Malaysia,Budget,45-54
CUST100573,Ahmad Chua,2025-07-26,Indonesia,Mainstream,25-34
CUST100574,Aina Osman,2026-02-26,Singapore,Mainstream,45-54
CUST100575,Jia Xin Kaur,2024-08-21,Malaysia,Budget,25-34
CUST100576,Farhan Muthu,2026-01-14,Singapore,Premium,35-44
CUST100577,Priya Chong,2025-11-27,Indonesia,Budget,35-44
CUST100578,Arif Osman,2025-10-31,Singapore,Mainstream,35-44
CUST100579,Jia Xin Wong,2024-10-17,Singapore,Mainstream,18-24
CUST100580,Divya Kaur,2025-07-29,Indonesia,Budget,25-34
CUST100581,Haziq Kaur,2025-02-19,Singapore,Budget,45-54
CUST100582,Ahmad Lim,2024-10-10,Singapore,Mainstream,55+
CUST100583,Wei Ming Wong,2024-09-20,Indonesia,Budget,25-34
CUST100584,Nabila Muthu,2024-11-11,Indonesia,Mainstream,18-24
CUST100585,Zhi Hao Nair,2024-10-05,Thailand,Mainstream,25-34
CUST100586,Jia Xin Bin Abdullah,2024-09-05,Singapore,Budget,35-44
CUST100587,Wei Ming Wong,2024-08-05,Malaysia,Budget,18-24
CUST100588,Priya Bin Abdullah,2025-04-16,Indonesia,Budget,45-54
CUST100589,Kumar Tan,2026-04-24,Singapore,Mainstream,35-44
CUST100590,Zhi Hao Muthu,2026-05-08,Indonesia,Mainstream,25-34
CUST100591,Aina Lee,2024-12-25,Singapore,Budget,25-34
CUST100592,Farhan Rahman,2025-12-11,Thailand,Mainstream,18-24
CUST100593,Arif Chong,2024-12-19,Malaysia,Mainstream,35-44
CUST100594,Divya Tan,2024-09-15,Malaysia,Mainstream,35-44
CUST100595,Farhan Rahman,2025-04-15,Malaysia,Budget,25-34
CUST100596,Nur Aisyah Yusof,2025-01-18,Singapore,Budget,35-44
CUST100597,Ahmad Nair,2026-01-07,Singapore,Budget,25-34
CUST100598,Ravi Goh,2025-09-15,Indonesia,Mainstream,35-44
CUST100599,Haziq Nair,2024-08-24,Malaysia,Mainstream,45-54
CUST100600,Suresh Kaur,2024-12-10,Malaysia,Budget,25-34
CUST100601,Nabila Chua,2026-03-02,Singapore,Budget,25-34
CUST100602,Aina Muthu,2024-09-14,Indonesia,Mainstream,45-54
CUST100603,Ahmad Yusof,2025-07-30,Malaysia,Budget,25-34
CUST100604,Kumar Goh,2024-11-20,Singapore,Mainstream,25-34
CUST100605,Zhi Hao Chua,2025-07-14,Thailand,Budget,45-54
CUST100606,Mei Ling Muthu,2025-05-15,Malaysia,Budget,35-44
CUST100607,Hui Ling Lim,2026-04-02,Malaysia,Mainstream,55+
CUST100608,Ahmad Yusof,2025-11-24,Thailand,Budget,35-44
CUST100609,Haziq Lee,2025-02-17,Malaysia,Mainstream,35-44
CUST100610,Zhi Hao Chong,2024-11-22,Thailand,Budget,18-24
CUST100611,Nabila Nair,2026-05-26,Indonesia,Budget,25-34
CUST100612,Farhan Goh,2026-06-03,Malaysia,Mainstream,35-44
CUST100613,Arif Goh,2025-03-11,Singapore,Budget,25-34
CUST100614,Nur Aisyah Rahman,2025-09-06,Singapore,Mainstream,25-34
CUST100615,Haziq Chua,2024-11-17,Malaysia,Mainstream,25-34
CUST100616,Nabila Chua,2026-06-10,Singapore,Premium,18-24
CUST100617,Zhi Hao Wong,2025-11-16,Singapore,Budget,35-44
CUST100618,Wei Ming Lim,2026-07-04,Malaysia,Budget,35-44
CUST100619,Kumar Tan,2025-02-27,Indonesia,Budget,25-34
CUST100620,Ahmad Chua,2024-11-10,Singapore,Premium,45-54
CUST100621,Nabila Kaur,2026-04-06,Indonesia,Budget,18-24
CUST100622,Suresh Goh,2025-12-05,Thailand,Budget,18-24
CUST100623,Suresh Lee,2024-11-19,Indonesia,Mainstream,55+
CUST100624,Priya Goh,2026-06-29,Indonesia,Budget,55+
CUST100625,Siti Lee,2024-09-03,Indonesia,Mainstream,25-34
CUST100626,Hui Ling Chua,2024-10-20,Singapore,Mainstream,25-34
CUST100627,Zhi Hao Lim,2026-04-09,Malaysia,Mainstream,45-54
CUST100628,Siti Chong,2026-04-19,Thailand,Mainstream,35-44
CUST100629,Ahmad Osman,2025-03-11,Indonesia,Budget,18-24
CUST100630,Kumar Muthu,2026-07-22,Indonesia,Mainstream,18-24
CUST100631,Farhan Osman,2025-07-25,Thailand,Mainstream,18-24
CUST100632,Siti Tan,2026-06-11,Singapore,Budget,45-54
CUST100633,Hui Ling Wong,2025-07-07,Singapore,Premium,35-44
CUST100634,Nabila Tan,2025-11-16,Malaysia,Mainstream,25-34
CUST100635,Jia Xin Lim,2025-03-01,Singapore,Premium,25-34
CUST100636,Chen Wei Yusof,2024-10-25,Malaysia,Mainstream,18-24
CUST100637,Xin Yi Yusof,2025-08-07,Indonesia,Budget,35-44
CUST100638,Aina Chua,2025-04-17,Malaysia,Budget,45-54
CUST100639,Wei Ming Osman,2025-05-17,Singapore,Budget,35-44
CUST100640,Ravi Chua,2024-08-10,Indonesia,Budget,45-54
CUST100641,Jia Xin Osman,2026-02-11,Singapore,Budget,25-34
CUST100642,Jia Xin Tan,2026-02-05,Thailand,Budget,35-44
CUST100643,Chen Wei Binte Ismail,2025-10-26,Singapore,Budget,25-34
CUST100644,Arif Nair,2025-02-07,Thailand,Mainstream,18-24
CUST100645,Siti Osman,2024-11-05,Malaysia,Budget,35-44
CUST100646,Farhan Tan,2026-01-08,Malaysia,Mainstream,45-54
CUST100647,Nabila Kaur,2026-05-10,Malaysia,Mainstream,18-24
CUST100648,Kumar Yusof,2025-05-11,Singapore,Mainstream,35-44
CUST100649,Ahmad Tan,2025-05-19,Malaysia,Budget,45-54
CUST100650,Xin Yi Lee,2025-10-29,Indonesia,Mainstream,45-54
CUST100651,Aina Muthu,2026-03-17,Indonesia,Mainstream,35-44
CUST100652,Zhi Hao Yusof,2024-11-16,Singapore,Premium,25-34
CUST100653,Kumar Binte Ismail,2024-11-19,Indonesia,Budget,45-54
CUST100654,Farhan Osman,2025-01-30,Thailand,Budget,25-34
CUST100655,Ahmad Wong,2025-06-02,Indonesia,Mainstream,25-34
CUST100656,Xin Yi Osman,2026-01-20,Malaysia,Budget,18-24
CUST100657,Chen Wei Rahman,2025-10-08,Singapore,Mainstream,25-34
CUST100658,Ravi Chong,2026-06-10,Thailand,Mainstream,35-44
CUST100659,Farhan Wong,2026-01-28,Malaysia,Mainstream,45-54
CUST100660,Arif Rahman,2025-09-04,Malaysia,Premium,25-34
CUST100661,Ahmad Muthu,2025-09-14,Indonesia,Mainstream,55+
CUST100662,Suresh Bin Abdullah,2026-06-01,Singapore,Premium,35-44
CUST100663,Aina Lim,2024-08-29,Indonesia,Mainstream,35-44
CUST100664,Aina Wong,2026-01-15,Singapore,Budget,25-34
CUST100665,Farhan Yusof,2025-07-23,Indonesia,Mainstream,25-34
CUST100666,Farhan Osman,2025-08-24,Thailand,Mainstream,35-44
CUST100667,Ahmad Goh,2025-08-21,Thailand,Premium,35-44
CUST100668,Zhi Hao Rahman,2024-11-20,Thailand,Budget,25-34
CUST100669,Xin Yi Lee,2025-01-31,Thailand,Budget,35-44
CUST100670,Ahmad Bin Abdullah,2024-11-03,Singapore,Mainstream,25-34
CUST100671,Arif Chong,2025-10-26,Thailand,Budget,25-34
CUST100672,Nur Aisyah Goh,2026-01-17,Thailand,Mainstream,25-34
CUST100673,Suresh Yusof,2025-09-20,Malaysia,Mainstream,18-24
CUST100674,Ravi Chong,2025-06-15,Malaysia,Budget,25-34
CUST100675,Hui Ling Wong,2025-11-26,Singapore,Budget,45-54
CUST100676,Mei Ling Muthu,2025-08-28,Malaysia,Mainstream,45-54
CUST100677,Siti Kaur,2026-04-10,Indonesia,Budget,18-24
CUST100678,Priya Bin Abdullah,2025-05-29,Malaysia,Mainstream,18-24
CUST100679,Arif Wong,2025-02-23,Malaysia,Mainstream,35-44
CUST100680,Hui Ling Lim,2025-07-10,Malaysia,Mainstream,25-34
CUST100681,Jia Xin Binte Ismail,2024-10-30,Singapore,Budget,45-54
CUST100682,Divya Tan,2024-08-02,Thailand,Budget,35-44
CUST100683,Priya Lee,2024-10-06,Singapore,Mainstream,45-54
CUST100684,Nabila Nair,2026-05-23,Singapore,Budget,18-24
CUST100685,Suresh Wong,2024-10-25,Singapore,Budget,55+
CUST100686,Farhan Lee,2025-11-28,Thailand,Premium,45-54
CUST100687,Suresh Goh,2025-09-03,Thailand,Budget,35-44
CUST100688,Nabila Chua,2025-10-02,Singapore,Budget,55+
CUST100689,Ahmad Chong,2026-01-03,Singapore,Premium,35-44
CUST100690,Nabila Rahman,2024-10-27,Malaysia,Budget,18-24
CUST100691,Priya Muthu,2025-04-20,Singapore,Budget,35-44
CUST100692,Jia Xin Binte Ismail,2024-08-23,Indonesia,Budget,45-54
CUST100693,Divya Rahman,2024-09-01,Singapore,Mainstream,45-54
CUST100694,Suresh Muthu,2025-09-26,Malaysia,Premium,35-44
CUST100695,Priya Kaur,2025-02-14,Malaysia,Mainstream,35-44
CUST100696,Nabila Chua,2025-07-28,Malaysia,Premium,25-34
CUST100697,Siti Chong,2025-08-02,Malaysia,Budget,25-34
CUST100698,Zhi Hao Nair,2025-02-05,Singapore,Mainstream,35-44
CUST100699,Wei Ming Rahman,2025-03-14,Singapore,Budget,25-34
CUST100700,Suresh Binte Ismail,2024-10-02,Singapore,Premium,25-34
CUST100701,Kumar Rahman,2025-01-12,Singapore,Premium,45-54
CUST100702,Nur Aisyah Bin Abdullah,2025-05-01,Thailand,Budget,35-44
CUST100703,Priya Muthu,2024-09-26,Singapore,Mainstream,35-44
CUST100704,Wei Ming Rahman,2026-05-16,Singapore,Mainstream,25-34
CUST100705,Hui Ling Chong,2025-01-18,Singapore,Budget,25-34
CUST100706,Kumar Chua,2025-10-16,Indonesia,Mainstream,35-44
CUST100707,Divya Chua,2025-09-16,Thailand,Premium,45-54
CUST100708,Zhi Hao Lee,2025-01-05,Indonesia,Budget,25-34
CUST100709,Suresh Kaur,2026-01-11,Malaysia,Budget,45-54
CUST100710,Chen Wei Goh,2024-10-22,Indonesia,Premium,45-54
CUST100711,Divya Yusof,2025-07-30,Malaysia,Budget,45-54
CUST100712,Kumar Osman,2025-11-17,Thailand,Budget,35-44
CUST100713,Aina Muthu,2025-12-02,Indonesia,Mainstream,25-34
CUST100714,Kumar Chua,2025-09-25,Singapore,Mainstream,45-54
CUST100715,Mei Ling Bin Abdullah,2024-09-09,Malaysia,Budget,35-44
CUST100716,Nur Aisyah Chong,2026-05-16,Singapore,Budget,25-34
CUST100717,Priya Lim,2025-07-24,Singapore,Mainstream,25-34
CUST100718,Farhan Nair,2024-11-27,Indonesia,Mainstream,25-34
CUST100719,Priya Goh,2025-08-19,Singapore,Mainstream,35-44
CUST100720,Xin Yi Kaur,2025-06-11,Indonesia,Premium,45-54
CUST100721,Chen Wei Lee,2025-11-17,Thailand,Budget,25-34
CUST100722,Arif Tan,2026-04-21,Malaysia,Premium,25-34
CUST100723,Chen Wei Goh,2025-04-19,Malaysia,Mainstream,55+
CUST100724,Ravi Lim,2024-09-26,Malaysia,Premium,25-34
CUST100725,Kumar Tan,2025-07-15,Indonesia,Budget,18-24
CUST100726,Hui Ling Binte Ismail,2025-09-17,Singapore,Budget,45-54
CUST100727,Divya Tan,2026-04-26,Singapore,Mainstream,55+
CUST100728,Nabila Lee,2024-09-08,Malaysia,Premium,35-44
CUST100729,Kumar Kaur,2024-11-02,Thailand,Premium,25-34
CUST100730,Xin Yi Rahman,2024-10-09,Singapore,Budget,35-44
CUST100731,Wei Ming Tan,2025-11-09,Malaysia,Mainstream,45-54
CUST100732,Suresh Lim,2025-04-29,Thailand,Budget,45-54
CUST100733,Zhi Hao Wong,2025-09-17,Singapore,Mainstream,18-24
CUST100734,Xin Yi Tan,2026-02-08,Singapore,Mainstream,45-54
CUST100735,Suresh Yusof,2026-03-01,Malaysia,Mainstream,35-44
CUST100736,Farhan Binte Ismail,2025-10-22,Singapore,Budget,18-24
CUST100737,Nabila Rahman,2025-06-21,Singapore,Premium,18-24
CUST100738,Mei Ling Wong,2026-05-01,Malaysia,Budget,18-24
CUST100739,Siti Lee,2025-03-04,Indonesia,Mainstream,55+
CUST100740,Nur Aisyah Tan,2025-08-29,Malaysia,Mainstream,25-34
CUST100741,Kumar Lim,2024-10-24,Malaysia,Mainstream,35-44
CUST100742,Farhan Osman,2026-01-07,Malaysia,Mainstream,18-24
CUST100743,Nur Aisyah Tan,2026-06-22,Malaysia,Mainstream,45-54
CUST100744,Arif Kaur,2025-12-14,Indonesia,Budget,35-44
CUST100745,Kumar Kaur,2024-08-18,Indonesia,Budget,55+
CUST100746,Wei Ming Rahman,2025-12-06,Indonesia,Mainstream,35-44
CUST100747,Farhan Lee,2025-03-03,Thailand,Mainstream,45-54
CUST100748,Divya Chua,2024-11-21,Indonesia,Mainstream,35-44
CUST100749,Mei Ling Osman,2026-01-03,Singapore,Budget,35-44
CUST100750,Ahmad Binte Ismail,2025-04-16,Thailand,Budget,55+
CUST100751,Siti Rahman,2026-03-02,Thailand,Mainstream,35-44
CUST100752,Divya Binte Ismail,2025-11-07,Singapore,Mainstream,45-54
CUST100753,Chen Wei Kaur,2025-12-25,Singapore,Mainstream,18-24
CUST100754,Suresh Yusof,2025-03-26,Malaysia,Mainstream,35-44
CUST100755,Priya Binte Ismail,2024-10-28,Malaysia,Budget,55+
CUST100756,Ravi Rahman,2026-01-26,Indonesia,Budget,45-54
CUST100757,Siti Muthu,2025-12-29,Malaysia,Budget,35-44
