customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile
CUST100195,Ravi Bin Abdullah,2025-07-02,Singapore,Mainstream,25-34,2026-03-24,9,1685.44,187.27,6,127,392,1.0,4,2,1
CUST100196,Jia Xin Chong,2026-07-13,Malaysia,Premium,25-34,2026-07-20,18,3087.67,171.54,7,9,16,0.0,1,1,1
CUST100197,Ravi Muthu,2025-04-20,Singapore,Budget,45-54,2026-06-26,4,272.79,68.2,3,33,465,0.0,2,4,4
CUST100198,Wei Ming Bin Abdullah,2025-10-23,Singapore,Budget,35-44,2026-02-13,2,192.61,96.3,2,166,279,1.0,4,4,4
CUST100199,Kumar Rahman,2026-04-19,Malaysia,Mainstream,35-44,2026-07-28,9,1686.57,187.4,5,1,101,0.0,1,2,1
CUST100200,Nabila Chua,2025-07-03,Singapore,Budget,18-24,2026-06-13,8,882.04,110.26,6,46,391,0.0,3,2,2
CUST100201,Priya Goh,2025-06-21,Thailand,Budget,18-24,2026-05-24,3,308.39,102.8,2,66,403,0.0,3,4,4
CUST100202,Mei Ling Kaur,2025-01-31,Malaysia,Mainstream,45-54,2026-06-23,6,297.06,49.51,4,36,544,0.0,2,3,4
CUST100203,Farhan Bin Abdullah,2026-03-07,Malaysia,Mainstream,35-44,2026-06-18,10,1738.73,173.87,7,41,144,0.0,3,1,1
CUST100204,Chen Wei Tan,2025-06-25,Singapore,Budget,55+,2026-06-07,7,685.16,97.88,4,52,399,0.0,3,2,3
CUST100205,Nur Aisyah Binte Ismail,2024-11-20,Indonesia,Mainstream,35-44,2026-05-10,8,1161.38,145.17,6,80,616,0.0,3,2,2
CUST100206,Kumar Lim,2026-01-13,Malaysia,Mainstream,25-34,2026-01-31,1,28.94,28.94,1,179,197,1.0,4,4,4
CUST100207,Wei Ming Yusof,2024-11-27,Malaysia,Premium,35-44,2026-07-15,9,2234.3,248.26,6,14,609,0.0,1,2,1
CUST100208,Nabila Lim,2025-02-16,Singapore,Budget,35-44,2026-07-21,7,1737.05,248.15,5,8,528,0.0,1,2,1
CUST100209,Kumar Kaur,2025-09-19,Indonesia,Mainstream,18-24,2026-07-12,10,2145.44,214.54,4,17,313,0.0,2,1,1
CUST100210,Chen Wei Yusof,2024-10-23,Thailand,Mainstream,35-44,2026-07-15,11,907.19,82.47,4,14,644,0.0,1,1,2
CUST100211,Xin Yi Chong,2024-08-23,Malaysia,Budget,25-34,2026-05-04,5,229.21,45.84,4,86,705,0.0,4,3,4
CUST100212,Farhan Bin Abdullah,2026-02-07,Singapore,Mainstream,25-34,2026-05-27,12,845.94,70.5,5,63,172,0.0,3,1,3
CUST100213,Suresh Osman,2024-08-13,Singapore,Mainstream,18-24,2026-07-03,5,261.13,52.23,4,26,715,0.0,2,3,4
CUST100214,Wei Ming Yusof,2026-07-28,Singapore,Budget,35-44,2026-07-26,9,940.1,104.46,5,3,1,0.0,1,2,2
CUST100215,Hui Ling Chua,2026-04-26,Indonesia,Mainstream,35-44,2026-06-14,10,1208.38,120.84,5,45,94,0.0,3,1,2
CUST100216,Haziq Lim,2026-06-28,Thailand,Budget,25-34,2026-04-25,4,272.01,68.0,3,95,31,1.0,4,4,4
CUST100217,Farhan Lim,2025-11-03,Thailand,Mainstream,45-54,2026-07-08,9,1120.13,124.46,6,21,268,0.0,2,2,2
CUST100218,Divya Muthu,2024-09-14,Indonesia,Budget,45-54,2026-07-15,10,1424.38,142.44,5,14,683,0.0,1,1,1
CUST100219,Hui Ling Wong,2025-05-17,Singapore,Mainstream,25-34,2026-06-29,7,1295.67,185.1,4,30,438,0.0,2,2,2
CUST100220,Nabila Rahman,2025-05-05,Thailand,Budget,18-24,2026-07-17,8,1486.69,185.84,5,12,450,0.0,1,2,1
CUST100221,Arif Kaur,2026-05-29,Singapore,Mainstream,25-34,2026-06-03,7,881.65,125.95,5,56,61,0.0,3,2,2
CUST100222,Ahmad Nair,2025-07-18,Singapore,Mainstream,25-34,2026-07-23,7,1269.16,181.31,5,6,376,0.0,1,2,2
CUST100223,Priya Goh,2025-10-23,Indonesia,Mainstream,55+,2026-07-08,4,1435.97,358.99,3,21,279,0.0,2,4,1
CUST100224,Ahmad Rahman,2025-08-14,Singapore,Mainstream,45-54,2026-02-18,2,106.71,53.36,2,161,349,1.0,4,4,4
CUST100225,Nabila Muthu,2026-01-20,Indonesia,Budget,18-24,2026-06-18,5,790.23,158.05,4,41,190,0.0,3,3,3
CUST100226,Mei Ling Tan,2026-03-04,Thailand,Budget,35-44,2026-07-01,4,610.95,152.74,3,28,147,0.0,2,4,3
CUST100227,Divya Chong,2024-09-03,Indonesia,Mainstream,25-34,2026-07-18,9,1685.44,187.27,6,11,694,0.0,1,2,1
CUST100228,Arif Nair,2025-06-17,Indonesia,Budget,18-24,2026-07-10,6,553.38,92.23,4,19,407,0.0,2,3,3
CUST100229,Haziq Lim,2025-10-02,Malaysia,Mainstream,25-34,2026-05-11,6,387.08,64.51,4,79,300,0.0,3,3,4
CUST100230,Ravi Bin Abdullah,2026-06-06,Singapore,Mainstream,18-24,2026-04-09,5,516.14,103.23,2,111,53,1.0,4,3,3
CUST100231,Ravi Lee,2025-01-19,Indonesia,Premium,25-34,2026-05-22,14,1977.96,141.28,6,68,556,0.0,3,1,1
CUST100232,Wei Ming Goh,2025-08-19,Malaysia,Budget,25-34,2026-05-31,5,974.99,195.0,3,59,344,0.0,3,3,2
CUST100233,Nur Aisyah Chong,2025-10-20,Thailand,Mainstream,25-34,2026-07-10,11,1952.78,177.53,5,19,282,0.0,2,1,1
CUST100234,Nur Aisyah Muthu,2025-03-30,Singapore,Budget,25-34,2026-05-24,1,124.16,124.16,1,66,486,0.0,3,4,4
CUST100235,Ravi Osman,2026-04-24,Singapore,Premium,35-44,2026-07-11,16,2264.74,141.55,7,18,96,0.0,2,1,1
CUST100236,Farhan Kaur,2025-07-05,Malaysia,Mainstream,25-34,2026-07-22,5,788.3,157.66,4,7,389,0.0,1,3,3
CUST100237,Zhi Hao Chua,2024-11-06,Indonesia,Mainstream,35-44,2026-07-02,10,1757.98,175.8,6,27,630,0.0,2,1,1
CUST100238,Haziq Tan,2025-08-25,Indonesia,Mainstream,25-34,2026-06-27,5,1281.06,256.21,4,32,338,0.0,2,3,2
CUST100239,Aina Lim,2026-07-29,Thailand,Budget,55+,2026-07-06,8,1234.11,154.26,6,23,0,0.0,2,2,2
CUST100240,Kumar Osman,2026-02-12,Singapore,Mainstream,18-24,2026-06-30,10,1230.48,123.05,6,29,167,0.0,2,1,2
CUST100241,Kumar Chua,2026-06-19,Malaysia,Mainstream,35-44,2026-07-10,5,760.96,152.19,4,19,40,0.0,2,3,3
CUST100242,Mei Ling Binte Ismail,2025-07-29,Singapore,Budget,25-34,2026-07-21,5,440.43,88.09,4,8,365,0.0,1,3,4
CUST100243,Priya Kaur,2025-11-05,Singapore,Premium,25-34,2026-07-22,9,2801.78,311.31,4,7,266,0.0,1,2,1
CUST100244,Xin Yi Nair,2026-04-24,Malaysia,Premium,35-44,2026-07-09,9,541.97,60.22,4,20,96,0.0,2,2,3
CUST100245,Chen Wei Muthu,2025-03-15,Malaysia,Premium,45-54,2026-07-25,10,1733.16,173.32,7,4,501,0.0,1,1,1
CUST100246,Xin Yi Nair,2026-03-23,Malaysia,Mainstream,55+,2026-07-11,9,393.74,43.75,5,18,128,0.0,2,2,4
CUST100247,Kumar Lee,2025-11-22,Malaysia,Budget,35-44,2026-02-22,6,688.95,114.82,4,157,249,1.0,4,3,3
CUST100248,Arif Wong,2024-08-07,Malaysia,Mainstream,25-34,2026-07-29,11,1226.3,111.48,5,0,721,0.0,1,1,2
CUST100249,Chen Wei Lee,2026-06-11,Indonesia,Budget,45-54,2026-05-06,3,414.66,138.22,3,84,48,0.0,4,4,4
CUST100250,Arif Nair,2026-01-30,Singapore,Mainstream,25-34,2026-05-19,6,1064.57,177.43,4,71,180,0.0,3,3,2
CUST100251,Nabila Muthu,2025-12-09,Singapore,Budget,35-44,2026-05-12,9,580.37,64.49,5,78,232,0.0,3,2,3
CUST100252,Kumar Lee,2025-07-23,Indonesia,Premium,45-54,2026-06-19,12,1287.35,107.28,6,40,371,0.0,3,1,2
CUST100253,Ahmad Binte Ismail,2026-02-01,Indonesia,Budget,25-34,2026-07-12,7,1842.58,263.23,5,17,178,0.0,2,2,1
CUST100254,Kumar Binte Ismail,2024-08-20,Indonesia,Budget,35-44,2026-04-30,3,670.49,223.5,3,90,708,0.0,4,4,3
CUST100255,Nabila Chua,2026-07-26,Singapore,Budget,18-24,2026-06-27,6,725.65,120.94,4,32,3,0.0,2,3,3
CUST100256,Haziq Osman,2024-09-05,Malaysia,Mainstream,18-24,2026-07-13,11,869.03,79.0,6,16,692,0.0,1,1,2
CUST100257,Nabila Lim,2025-07-04,Thailand,Budget,55+,2026-07-11,8,1863.7,232.96,6,18,390,0.0,2,2,1
CUST100258,Suresh Tan,2026-07-02,Malaysia,Budget,25-34,2025-11-03,5,821.0,164.2,3,268,27,1.0,4,3,3
CUST100259,Mei Ling Chong,2026-05-05,Malaysia,Budget,25-34,2026-05-24,3,121.36,40.45,3,66,85,0.0,3,4,4
CUST100260,Jia Xin Bin Abdullah,2026-05-15,Thailand,Budget,35-44,2026-07-12,5,1185.3,237.06,3,17,75,0.0,2,3,2
CUST100261,Nur Aisyah Osman,2026-01-01,Singapore,Premium,25-34,2026-05-26,6,320.8,53.47,4,64,209,0.0,3,3,4
CUST100262,Priya Rahman,2025-11-28,Indonesia,Mainstream,18-24,2026-05-13,6,1427.63,237.94,5,77,243,0.0,3,3,1
CUST100263,Chen Wei Bin Abdullah,2025-04-17,Thailand,Budget,25-34,2026-04-22,3,767.62,255.87,2,98,468,1.0,4,4,3
CUST100264,Chen Wei Muthu,2025-12-14,Singapore,Budget,35-44,2026-06-18,5,662.29,132.46,4,41,227,0.0,3,3,3
CUST100265,Divya Bin Abdullah,2025-02-15,Indonesia,Budget,25-34,2026-05-20,6,429.86,71.64,3,70,529,0.0,3,3,4
CUST100266,Nur Aisyah Rahman,2025-12-27,Malaysia,Budget,45-54,2026-07-16,6,769.4,128.23,4,13,214,0.0,1,3,3
CUST100267,Divya Bin Abdullah,2026-01-18,Thailand,Budget,25-34,2026-07-11,6,758.97,126.5,4,18,192,0.0,2,3,3
CUST100268,Mei Ling Lim,2026-01-09,Thailand,Budget,55+,2026-05-16,4,430.75,107.69,3,74,201,0.0,3,4,4
CUST100269,Ahmad Tan,2025-12-01,Thailand,Budget,25-34,2026-07-21,9,1812.67,201.41,6,8,240,0.0,1,2,1
CUST100270,Ravi Tan,2024-11-25,Singapore,Budget,25-34,2026-06-15,1,96.22,96.22,1,44,611,0.0,3,4,4
CUST100271,Nur Aisyah Bin Abdullah,2026-01-30,Indonesia,Mainstream,55+,2026-07-24,9,1575.04,175.0,5,5,180,0.0,1,2,1
CUST100272,Haziq Tan,2026-01-11,Thailand,Budget,45-54,2026-06-23,9,1305.44,145.05,5,36,199,0.0,2,2,2
CUST100273,Farhan Chong,2024-08-30,Malaysia,Mainstream,25-34,2026-07-19,4,474.77,118.69,3,10,698,0.0,1,4,3
CUST100274,Ahmad Yusof,2025-04-08,Malaysia,Mainstream,25-34,2026-04-17,2,631.23,315.62,2,103,477,1.0,4,4,3
CUST100275,Haziq Wong,2026-03-12,Singapore,Premium,45-54,2026-07-26,14,1458.35,104.17,6,3,139,0.0,1,1,1
CUST100276,Haziq Rahman,2024-11-03,Thailand,Budget,18-24,2025-12-07,1,30.91,30.91,1,234,633,1.0,4,4,4
CUST100277,Nabila Kaur,2026-03-18,Singapore,Mainstream,25-34,2026-06-18,8,1019.33,127.42,6,41,133,0.0,3,2,2
CUST100278,Ravi Muthu,2026-04-02,Singapore,Premium,35-44,2026-07-01,12,1083.52,90.29,5,28,118,0.0,2,1,2
CUST100279,Xin Yi Osman,2025-09-08,Thailand,Premium,45-54,2026-04-30,10,1781.91,178.19,6,90,324,0.0,4,1,1
CUST100280,Ahmad Tan,2025-03-12,Thailand,Mainstream,35-44,2026-05-23,9,896.85,99.65,5,67,504,0.0,3,2,2
CUST100281,Mei Ling Bin Abdullah,2026-03-13,Thailand,Budget,35-44,2025-08-21,1,148.14,148.14,1,342,138,1.0,4,4,4
CUST100282,Suresh Binte Ismail,2025-01-26,Malaysia,Premium,55+,2026-06-09,6,442.95,73.82,4,50,549,0.0,3,3,4
CUST100283,Siti Binte Ismail,2026-04-06,Singapore,Mainstream,18-24,2026-04-27,5,478.54,95.71,4,93,114,1.0,4,3,3
CUST100284,Zhi Hao Chong,2025-01-05,Malaysia,Budget,45-54,2026-04-23,5,460.99,92.2,4,97,570,1.0,4,3,4
CUST100285,Chen Wei Lee,2026-05-21,Singapore,Budget,18-24,2026-07-08,1,295.23,295.23,1,21,69,0.0,2,4,4
CUST100286,Kumar Tan,2025-08-24,Thailand,Premium,35-44,2026-07-21,17,3407.22,200.42,7,8,339,0.0,1,1,1
CUST100287,Wei Ming Wong,2025-04-18,Malaysia,Budget,35-44,2026-06-12,8,578.63,72.33,6,47,467,0.0,3,2,3
CUST100288,Chen Wei Kaur,2026-01-17,Malaysia,Mainstream,25-34,2026-07-11,9,1563.12,173.68,5,18,193,0.0,2,2,1
CUST100289,Suresh Lim,2025-05-09,Singapore,Budget,35-44,2026-02-07,3,182.68,60.89,3,172,446,1.0,4,4,4
CUST100290,Hui Ling Osman,2025-03-14,Malaysia,Mainstream,45-54,2025-12-23,2,70.14,35.07,2,218,502,1.0,4,4,4
CUST100291,Arif Tan,2025-04-11,Thailand,Budget,35-44,2026-07-11,4,1574.06,393.52,3,18,474,0.0,2,4,1
CUST100292,Farhan Muthu,2025-10-13,Indonesia,Mainstream,18-24,2026-07-27,10,1162.21,116.22,5,2,289,0.0,1,1,2
CUST100293,Aina Lim,2025-01-11,Singapore,Mainstream,18-24,2026-07-27,8,922.1,115.26,7,2,564,0.0,1,2,2
CUST100294,Haziq Osman,2025-02-10,Singapore,Premium,35-44,2026-05-23,10,983.97,98.4,5,67,534,0.0,3,1,2
CUST100295,Haziq Muthu,2025-12-03,Malaysia,Budget,35-44,,0,0.0,0.0,0,9999,238,,4,4,4
CUST100296,Siti Goh,2025-02-09,Singapore,Budget,25-34,2026-04-30,4,317.2,79.3,2,90,535,0.0,4,4,4
CUST100297,Priya Osman,2024-09-27,Thailand,Budget,25-34,2026-07-03,4,375.63,93.91,4,26,670,0.0,2,4,4
CUST100298,Divya Chua,2024-12-10,Indonesia,Budget,35-44,2026-07-18,2,139.12,69.56,2,11,596,0.0,1,4,4
CUST100299,Zhi Hao Nair,2025-02-09,Singapore,Premium,25-34,2026-06-24,14,1166.49,83.32,6,35,535,0.0,2,1,2
CUST100300,Zhi Hao Chua,2025-01-16,Indonesia,Budget,18-24,2026-05-28,4,460.72,115.18,3,62,559,0.0,3,4,4
CUST100301,Ravi Bin Abdullah,2024-12-19,Malaysia,Budget,25-34,2026-06-13,4,592.93,148.23,4,46,587,0.0,3,4,3
CUST100302,Haziq Chong,2025-12-30,Singapore,Mainstream,35-44,2026-07-11,7,976.83,139.55,5,18,211,0.0,2,2,2
CUST100303,Priya Kaur,2025-02-18,Malaysia,Budget,55+,2026-05-14,6,702.75,117.12,5,76,526,0.0,3,3,3
CUST100304,Nabila Osman,2026-03-06,Singapore,Budget,35-44,2026-03-04,7,572.46,81.78,3,147,145,1.0,4,2,3
CUST100305,Haziq Lee,2025-11-10,Malaysia,Mainstream,25-34,2026-03-16,6,791.97,132.0,5,135,261,1.0,4,3,3
CUST100306,Xin Yi Wong,2024-09-15,Indonesia,Budget,45-54,2026-05-21,5,1739.38,347.88,3,69,682,0.0,3,3,1
CUST100307,Aina Nair,2026-01-04,Thailand,Mainstream,25-34,2026-06-23,12,1782.38,148.53,6,36,206,0.0,2,1,1
CUST100308,Siti Binte Ismail,2024-11-21,Singapore,Mainstream,55+,2026-05-25,6,712.68,118.78,4,65,615,0.0,3,3,3
CUST100309,Hui Ling Bin Abdullah,2025-09-24,Malaysia,Budget,25-34,2026-07-13,5,289.27,57.85,4,16,308,0.0,1,3,4
CUST100310,Farhan Kaur,2026-02-26,Singapore,Mainstream,45-54,2026-05-24,8,1210.51,151.31,6,66,153,0.0,3,2,2
CUST100311,Nur Aisyah Lee,2026-05-20,Malaysia,Premium,45-54,2026-07-11,15,1747.61,116.51,7,18,70,0.0,2,1,1
CUST100312,Zhi Hao Binte Ismail,2025-06-24,Singapore,Budget,45-54,2026-07-13,7,724.43,103.49,5,16,400,0.0,1,2,3
CUST100313,Priya Wong,2025-09-03,Malaysia,Mainstream,18-24,2026-06-21,8,632.8,79.1,4,38,329,0.0,2,2,3
CUST100314,Ahmad Wong,2025-07-21,Singapore,Budget,45-54,2026-07-18,6,1137.8,189.63,4,11,373,0.0,1,3,2
CUST100315,Ravi Rahman,2026-06-28,Thailand,Mainstream,35-44,2026-06-29,6,540.3,90.05,4,30,31,0.0,2,3,3
CUST100316,Farhan Wong,2026-01-15,Thailand,Mainstream,25-34,2026-07-23,5,562.08,112.42,4,6,195,0.0,1,3,3
CUST100317,Nur Aisyah Yusof,2026-07-27,Singapore,Budget,35-44,2026-06-22,4,556.75,139.19,3,37,2,0.0,2,4,3
CUST100318,Siti Rahman,2025-12-21,Indonesia,Mainstream,35-44,2026-06-19,3,614.4,204.8,2,40,220,0.0,3,4,3
CUST100319,Xin Yi Goh,2024-09-18,Singapore,Budget,55+,2025-11-09,2,880.14,440.07,2,262,679,1.0,4,4,2
CUST100320,Aina Muthu,2026-04-09,Indonesia,Mainstream,45-54,2026-06-02,6,1338.58,223.1,4,57,111,0.0,3,3,2
CUST100321,Suresh Kaur,2025-03-13,Singapore,Mainstream,25-34,2026-06-13,11,1871.74,170.16,6,46,503,0.0,3,1,1
CUST100322,Xin Yi Rahman,2026-07-25,Singapore,Budget,35-44,2026-02-04,4,320.67,80.17,3,175,4,1.0,4,4,4
CUST100323,Mei Ling Chong,2025-06-14,Indonesia,Budget,25-34,2026-07-29,5,336.1,67.22,2,0,410,0.0,1,3,4
CUST100324,Nabila Osman,2024-09-25,Malaysia,Premium,25-34,2026-07-13,8,1971.47,246.43,4,16,672,0.0,1,2,1
CUST100325,Mei Ling Nair,2025-11-22,Malaysia,Budget,45-54,2026-05-21,3,449.12,149.71,2,69,249,0.0,3,4,4
CUST100326,Siti Osman,2026-03-08,Malaysia,Budget,35-44,2026-06-30,4,1594.72,398.68,3,29,143,0.0,2,4,1
CUST100327,Divya Kaur,2025-06-08,Singapore,Budget,45-54,2026-06-27,5,528.21,105.64,4,32,416,0.0,2,3,3
CUST100328,Xin Yi Nair,2026-01-07,Singapore,Mainstream,35-44,2026-02-22,4,1098.04,274.51,4,157,203,1.0,4,4,2
CUST100329,Hui Ling Rahman,2024-10-17,Malaysia,Budget,25-34,2026-05-04,2,116.82,58.41,2,86,650,0.0,4,4,4
CUST100330,Nur Aisyah Chua,2024-11-17,Malaysia,Mainstream,35-44,2026-06-30,4,298.95,74.74,3,29,619,0.0,2,4,4
CUST100331,Wei Ming Binte Ismail,2025-04-09,Singapore,Mainstream,18-24,2026-06-05,4,358.11,89.53,3,54,476,0.0,3,4,4
CUST100332,Divya Yusof,2025-04-19,Malaysia,Budget,55+,2026-07-16,6,691.78,115.3,4,13,466,0.0,1,3,3
CUST100333,Ahmad Osman,2025-05-16,Malaysia,Mainstream,55+,2026-05-07,4,839.8,209.95,4,83,439,0.0,4,4,3
CUST100334,Chen Wei Lim,2025-02-08,Indonesia,Budget,45-54,2026-04-30,9,1482.34,164.7,5,90,536,0.0,4,2,1
CUST100335,Nabila Nair,2025-08-28,Indonesia,Budget,45-54,2026-07-18,4,432.45,108.11,3,11,335,0.0,1,4,4
CUST100336,Zhi Hao Lim,2024-08-21,Malaysia,Mainstream,35-44,2026-07-10,9,655.94,72.88,3,19,707,0.0,2,2,3
CUST100337,Zhi Hao Yusof,2025-11-19,Malaysia,Budget,35-44,2026-05-27,7,1715.89,245.13,4,63,252,0.0,3,2,1
CUST100338,Divya Lim,2026-07-23,Malaysia,Premium,45-54,2026-06-29,10,1908.74,190.87,5,30,6,0.0,2,1,1
CUST100339,Ahmad Goh,2025-03-07,Singapore,Mainstream,25-34,2026-04-12,8,1024.38,128.05,6,108,509,1.0,4,2,2
CUST100340,Ravi Bin Abdullah,2025-04-02,Singapore,Budget,45-54,2026-06-07,5,569.24,113.85,4,52,483,0.0,3,3,3
CUST100341,Nabila Goh,2024-08-12,Singapore,Premium,25-34,2026-05-04,13,1680.46,129.27,5,86,716,0.0,4,1,1
CUST100342,Nur Aisyah Osman,2025-10-14,Indonesia,Mainstream,45-54,2026-06-09,5,1079.97,215.99,4,50,288,0.0,3,3,2
CUST100343,Farhan Chong,2025-09-22,Singapore,Budget,35-44,2025-10-31,3,273.57,91.19,3,271,310,1.0,4,4,4
CUST100344,Farhan Chua,2025-06-14,Malaysia,Mainstream,45-54,2026-06-12,10,1761.72,176.17,7,47,410,0.0,3,1,1
CUST100345,Nabila Chua,2025-10-16,Malaysia,Premium,35-44,2026-07-23,12,1460.48,121.71,6,6,286,0.0,1,1,1
CUST100346,Chen Wei Goh,2025-01-03,Malaysia,Budget,35-44,2026-05-15,4,365.66,91.42,3,75,572,0.0,3,4,4
CUST100347,Hui Ling Binte Ismail,2025-09-20,Indonesia,Budget,55+,2026-07-14,5,489.12,97.82,5,15,312,0.0,1,3,3
CUST100348,Ravi Chong,2025-01-03,Indonesia,Mainstream,25-34,2026-06-30,5,430.45,86.09,4,29,572,0.0,2,3,4
CUST100349,Hui Ling Lim,2025-09-22,Singapore,Budget,25-34,2025-12-07,5,448.88,89.78,4,234,310,1.0,4,3,4
CUST100350,Ahmad Nair,2026-02-15,Indonesia,Budget,18-24,2026-04-19,4,740.9,185.22,3,101,164,1.0,4,4,3
CUST100351,Nur Aisyah Bin Abdullah,2024-08-05,Malaysia,Mainstream,35-44,2026-01-27,2,262.74,131.37,2,183,723,1.0,4,4,4
CUST100352,Arif Chong,2025-07-10,Singapore,Premium,35-44,2026-06-06,12,1523.23,126.94,6,53,384,0.0,3,1,1
CUST100353,Wei Ming Chong,2025-03-01,Indonesia,Mainstream,35-44,2026-07-29,9,1074.03,119.34,5,0,515,0.0,1,2,2
CUST100354,Mei Ling Lee,2025-05-24,Indonesia,Budget,18-24,2026-04-15,1,131.78,131.78,1,105,431,1.0,4,4,4
CUST100355,Aina Kaur,2025-11-09,Singapore,Budget,18-24,2025-12-31,1,18.06,18.06,1,210,262,1.0,4,4,4
CUST100356,Ravi Chua,2024-08-19,Thailand,Budget,45-54,2026-01-26,3,238.81,79.6,3,184,709,1.0,4,4,4
CUST100357,Chen Wei Chua,2025-10-31,Malaysia,Budget,35-44,2026-07-16,3,270.38,90.13,3,13,271,0.0,1,4,4
CUST100358,Ahmad Kaur,2024-08-04,Malaysia,Mainstream,18-24,2026-07-29,9,1267.57,140.84,4,0,724,0.0,1,2,2
CUST100359,Siti Chong,2025-09-18,Singapore,Budget,18-24,2026-05-26,5,566.98,113.4,4,64,314,0.0,3,3,3
CUST100360,Arif Muthu,2026-07-13,Singapore,Mainstream,25-34,2026-05-16,5,311.28,62.26,2,74,16,0.0,3,3,4
CUST100361,Haziq Lim,2026-07-03,Malaysia,Mainstream,45-54,2026-07-16,9,1088.57,120.95,6,13,26,0.0,1,2,2
CUST100362,Xin Yi Lim,2024-08-18,Malaysia,Mainstream,35-44,2026-03-09,7,898.94,128.42,5,142,710,1.0,4,2,2
CUST100363,Ravi Lim,2025-07-09,Malaysia,Premium,35-44,2026-07-14,11,1392.94,126.63,5,15,385,0.0,1,1,2
CUST100364,Mei Ling Nair,2025-10-20,Indonesia,Mainstream,35-44,2026-06-20,9,1638.44,182.05,5,39,282,0.0,3,2,1
CUST100365,Ravi Lee,2024-12-14,Singapore,Premium,45-54,2026-07-17,10,1105.69,110.57,6,12,592,0.0,1,1,2
CUST100366,Chen Wei Chua,2025-05-05,Indonesia,Mainstream,25-34,2026-06-30,6,532.9,88.82,5,29,450,0.0,2,3,3
CUST100367,Siti Yusof,2025-04-03,Indonesia,Mainstream,25-34,2026-06-30,12,2290.54,190.88,5,29,482,0.0,2,1,1
CUST100368,Ravi Wong,2025-03-16,Indonesia,Budget,25-34,2026-06-23,7,1327.79,189.68,5,36,500,0.0,2,2,2
CUST100369,Ravi Muthu,2026-03-07,Indonesia,Budget,55+,2026-07-27,11,1371.42,124.67,4,2,144,0.0,1,1,2
CUST100370,Haziq Chua,2026-05-26,Thailand,Premium,35-44,2026-05-30,17,3040.57,178.86,6,60,64,0.0,3,1,1
CUST100371,Zhi Hao Rahman,2025-02-13,Singapore,Budget,35-44,2026-07-21,5,519.31,103.86,4,8,531,0.0,1,3,3
CUST100372,Xin Yi Wong,2026-07-14,Indonesia,Premium,45-54,2026-07-12,13,2566.94,197.46,6,17,15,0.0,2,1,1
CUST100373,Ahmad Rahman,2025-02-19,Thailand,Budget,25-34,2026-07-13,4,278.53,69.63,3,16,525,0.0,1,4,4
CUST100374,Priya Bin Abdullah,2026-04-26,Malaysia,Mainstream,25-34,2026-06-15,9,1902.8,211.42,4,44,94,0.0,3,2,1
CUST100375,Nabila Bin Abdullah,2026-01-19,Singapore,Budget,35-44,2026-06-30,3,88.39,29.46,3,29,191,0.0,2,4,4
CUST100376,Hui Ling Goh,2025-02-28,Thailand,Premium,55+,2026-06-20,9,809.7,89.97,6,39,516,0.0,3,2,3
CUST100377,Divya Lee,2025-05-01,Singapore,Budget,25-34,2026-05-22,8,1432.66,179.08,6,68,454,0.0,3,2,1
CUST100378,Ravi Wong,2025-01-05,Singapore,Budget,25-34,2026-05-03,3,1706.8,568.93,2,87,570,0.0,4,4,1
CUST100379,Arif Yusof,2025-05-10,Singapore,Premium,45-54,2026-05-19,10,2365.31,236.53,7,71,445,0.0,3,1,1
CUST100380,Nur Aisyah Chong,2026-06-25,Malaysia,Budget,35-44,2026-02-18,7,283.65,40.52,2,161,34,1.0,4,2,4
CUST100381,Chen Wei Goh,2024-11-23,Malaysia,Budget,35-44,2026-01-30,3,361.09,120.36,2,180,613,1.0,4,4,4
CUST100382,Jia Xin Chua,2026-02-22,Malaysia,Premium,25-34,2026-06-30,12,2078.92,173.24,7,29,157,0.0,2,1,1
CUST100383,Zhi Hao Kaur,2026-04-21,Thailand,Mainstream,25-34,2026-07-22,8,503.45,62.93,3,7,99,0.0,1,2,3
CUST100384,Arif Wong,2024-10-26,Malaysia,Budget,25-34,2026-07-10,1,19.89,19.89,1,19,641,0.0,2,4,4
CUST100385,Aina Goh,2026-03-09,Malaysia,Mainstream,25-34,2026-07-28,9,1795.72,199.52,5,1,142,0.0,1,2,1
CUST100386,Wei Ming Yusof,2025-07-03,Thailand,Budget,45-54,2026-06-16,5,335.75,67.15,4,43,391,0.0,3,3,4
CUST100387,Haziq Goh,2025-08-09,Indonesia,Budget,35-44,2026-06-03,6,1243.58,207.26,4,56,354,0.0,3,3,2
CUST100388,Farhan Lim,2025-01-14,Singapore,Mainstream,45-54,2026-07-01,15,1310.5,87.37,7,28,561,0.0,2,1,2
CUST100389,Kumar Osman,2026-06-27,Singapore,Budget,25-34,2026-07-04,6,333.96,55.66,3,25,32,0.0,2,3,4
CUST100390,Suresh Nair,2026-05-13,Malaysia,Mainstream,25-34,2026-07-06,5,763.78,152.76,5,23,77,0.0,2,3,3
CUST100391,Arif Lim,2025-09-29,Indonesia,Budget,45-54,2026-06-15,4,1356.93,339.23,3,44,303,0.0,3,4,2
